movie_title,review_content,genres
Amazing Grace,"[The screenwriter] does an admirable job of streamlining a story that unfolds over the course of 20 years. Meanwhile, Apted allows his fine cast the breathing room to make historical figures feel like living, breathing people rather than waxworks.","Drama, Mystery & Suspense"
Amazing Grace,"A detailed, affecting biography of one of the great souls who moved humanity forward.","Drama, Mystery & Suspense"
Amazing Grace,"Often vulnerable, more often inspiring, Gruffudd's Wilberforce not only stirs curiosity but also quickens your conscience. As Fox notes eloquently, he was a great man. One does not have to be religious to believe he had amazing grace.","Drama, Mystery & Suspense"
Amazing Grace,Don't shy away for fear of a dry bit of educational cinema; Amazing Grace is a well-told and very human story.,"Drama, Mystery & Suspense"
Amazing Grace,"Characters are so imprisoned by the movie's need to drive home its antislavery message that they become utterly lifeless. Pretty pictures abound in Amazing Grace, but they don't serve to illustrate any ideas or emotions worth wrestling with.","Drama, Mystery & Suspense"
Amazing Grace,"[Director] Apted gives the movie a reasonably good period feel. Working with an obviously limited budget, it feels like something you might see on the History Channel, but that's not necessarily a knock.","Drama, Mystery & Suspense"
Amazing Grace,"Amazing Grace isn't quite an accurate title for this entertaining history lesson, but no one will ever write a song titled 'Amazing 20-Year Period of Parliamentary Maneuvering to End Britain's Role in the Slave Trade.'","Drama, Mystery & Suspense"
Amazing Grace,"Michael Apted's compelling and highly informative Amazing Grace is an apt celebration of America's Black History Month, even though its story takes place in England.","Drama, Mystery & Suspense"
Amazing Grace,The film ultimately tells a powerful and little-known historical tale.,"Drama, Mystery & Suspense"
Amazing Grace,"Director Michael Apted and screenwriter Steven Knight can't help letting a little sanctification take hold -- while also, sadly, making a charged historical subject seem tedious.","Drama, Mystery & Suspense"
Amazing Grace,Director Michael Apted tells the story with dry devotion to parliamentary procedurals and a worshipful approach to Wilberforce. But [actor] Gruffudd lacks the intensity and charisma to pull it off.,"Drama, Mystery & Suspense"
Amazing Grace,"Amazing Grace is the stuff of great lessons and inspiration and hope, and if it's all delivered with a bit too much moral push, well, moral push apparently was what William Wilberforce was all about. There's another word for such dweebs: Heroes.","Drama, Mystery & Suspense"
Amazing Grace,"Director Michael Apted has turned out a movie that might be best described as faithful, both in its attention to accuracy and in its acknowledgement of the role faith played in righting one of the great social wrongs.","Drama, Mystery & Suspense"
Amazing Grace,"In building his movie around a single issue, Apted succeeds in capturing a rough-and-tumble side to politics that never feels too far removed from our own day.","Drama, Mystery & Suspense"
Amazing Grace,"I'm sure [director] Apted meant well, but Amazing Grace comes across as a surprisingly graceless biopic narrowed down to one white man's uncomfortable burden.","Drama, Mystery & Suspense"
Amazing Grace,"The film is inspiring. When Wilberforce finally achieves victory, Lord Fox makes a speech, in which the opening words, sadly, still ring true today: 'When people think of great men, rarely do they think of peaceful men.'","Drama, Mystery & Suspense"
Amazing Grace,Screenwriter Steven Knight gracefully articulates the many domestic and international forces at work.,"Drama, Mystery & Suspense"
Amazing Grace,"The movie is the usual kind of film biography of a respected figure from the distant past -- honorable, oversimplified, handsome.","Drama, Mystery & Suspense"
Amazing Grace,"It's a doughty movie, stuck halfway between Masterpiece Theatre and Classics Illustrated.","Drama, Mystery & Suspense"
Amazing Grace,"An inspirational, moving and wonderfully well-told story that comes to the screen at just the right time.","Drama, Mystery & Suspense"
Amazing Grace,"Amazing Grace may not accomplish the depth of poignancy inherent in its subject, but it's a steady effort.","Drama, Mystery & Suspense"
Amazing Grace,"Although the film does skirt the edge of preachiness at times, you certainly can't argue with the basic human decency that it's preaching.","Drama, Mystery & Suspense"
Amazing Grace,"The rhetoric in the film is clearly intended to be relevant to the situation in the United States today... 'Our fear of an unknown enemy must not be allowed to erode our long-cherished liberties,' says a Wilberforce ally.","Drama, Mystery & Suspense"
Amazing Grace,A well-told cinematic example of a man who used his faith and God-given opportunities to change the world for good.,"Drama, Mystery & Suspense"
Amazing Grace,"There is a cheering sense of moral force behind this film, which could have become preachy, trite and clotted with self-righteousness.","Drama, Mystery & Suspense"
Amazing Grace,"The focus on Wilberforce's ailing body seems a peculiar, not to say ""amazing,"" displacement of affliction.","Drama, Mystery & Suspense"
Amazing Grace,"A good film editor could have made this 111-minute effort into an entertaining, tight 90 minute film, without losing any of the story or suspense.","Drama, Mystery & Suspense"
Amazing Grace,"[Screenwriter] Knight should be remembered at year's end for not only telling a compelling story, but for delightfully smart and witty dialogue that never feels unnatural in the actors' mouths.","Drama, Mystery & Suspense"
Amazing Grace,Handsome bio-pic wavers between a sur+ of piety and a well done history lesson.,"Drama, Mystery & Suspense"
Amazing Grace,"Blending period drama with message-driven political wrangling, Amazing Grace is as earnest and well-intentioned as it is unsurprising.","Drama, Mystery & Suspense"
Amazing Grace,"Chimes in for freedom, but rarely hits the high notes.","Drama, Mystery & Suspense"
Amazing Grace,...ponderous and relentlessly padded in its moral morass... Grace manages to work effectively as a crusading costume drama drenched in consciousness and conviction.,"Drama, Mystery & Suspense"
Amazing Grace,"As square as this movie is, it has been made with eloquence and jaunty high spirits, and it tells a good story that is virtually unknown here.","Drama, Mystery & Suspense"
Amazing Grace,"Climax is a groundswell of tear-inducing virtue that ultimately leaves Grace on a high, if not amazing, note.","Drama, Mystery & Suspense"
Amazing Grace,"Think of this as ""Pride and Prejudice"" meets ""Reds"".","Drama, Mystery & Suspense"
Amazing Grace,"One of the nobler 'based on true events' efforts I've seen in some time, one of the most entertaining and a fine example of the work of a master-craftsman filmmaker.","Drama, Mystery & Suspense"
Amazing Grace,AMAZING GRACE is a second-class film on a first-class theme. The film smolders for almost two hours without ever catching emotional fire. Some enormous liberties were taken with history.,"Drama, Mystery & Suspense"
Amazing Grace,"Perhaps more Masterpiece Theatre than motion picture, Amazing Grace nevertheless tells a story that's compelling enough to compensate for the occasional stuffiness.","Drama, Mystery & Suspense"
Amazing Grace,Don't miss this film.,"Drama, Mystery & Suspense"
Amazing Grace,Amazing Grace marks an unforgettable and regrettable time in world history while highlighting a few who valiantly set out to right the wrongs.,"Drama, Mystery & Suspense"
Amazing Grace,History as one might wish it to be taught to an earnest child.,"Drama, Mystery & Suspense"
Amazing Grace,"All the elements work harmoniously together: beautiful settings, an extremely talented cast who bring the characters to life, gorgeous costuming and a rich script that informs and delights.","Drama, Mystery & Suspense"
Amazing Grace,"""Amazing"" indeed.","Drama, Mystery & Suspense"
Amazing Grace,Illuminates how key transformative historical moments play out in the business of everyday life.,"Drama, Mystery & Suspense"
Amazing Grace,"There's so much story here that the characters don't have quite enough room to breathe, but it's still a fascinating look at a time, and a man, worth remembering.","Drama, Mystery & Suspense"
Amazing Grace,Amazing Grace's examination of men in power moved to change risks ridicule and righteousness for a smart take on history.,"Drama, Mystery & Suspense"
Amazing Grace,"It is one of the world's great songs, and now it has a worthy movie to go with it.","Drama, Mystery & Suspense"
Amazing Grace,"It is to be hoped that Amazing Grace is not the only, or the last, cinematic celebration of 200th anniversary of abolition, for there are more stories to tell, more imaginatively.","Drama, Mystery & Suspense"
Amazing Grace,"The movie emerges in the end as a stirring and -- cover your ears, kids -- educational ode to the political power an individual with a cause can inflict on the morally bankrupt status quo.","Drama, Mystery & Suspense"
Amazing Grace,So much to admire and so little to amaze.,"Drama, Mystery & Suspense"
Amazing Grace,"Accessibility is one of the movie's virtues: without dumbing down, it makes the workings of Parliament seem as gripping as a good suspense thriller.","Drama, Mystery & Suspense"
Amazing Grace,"Grufudd is fine, passionate and single-minded, though overly Romantic, and quietly upstaged by the extraordinary Benedict Cumberbatch.","Drama, Mystery & Suspense"
Amazing Grace,"Michael Apted channels history, but Grace is amazing for the modern sensibilities of its 18th-century saints.","Drama, Mystery & Suspense"
Amazing Grace,Gruffudd's Wilberforce lacks charisma and the House of Commons scenes are interminable. Worthy shouldn't mean dull. What a waste.,"Drama, Mystery & Suspense"
Amazing Grace,"the film, like its central character, is resolute in its objective. Perhaps too resolute.","Drama, Mystery & Suspense"
Amazing Grace,"Apted directs with a firm hand and the film has been gorgeously shot by Remi Adefarasin. The large cast is generally good, with Gruffudd serving as the strong anchor.","Drama, Mystery & Suspense"
Amazing Grace,"The whole thing feels a bit smug and complacent, as if having a worthwhile subject were the only requirement for making a worthwhile film, and Apted directs in a respectable ""Masterpiece Theatre"" style that effectively drains away any inherent drama.","Drama, Mystery & Suspense"
Amazing Grace,"While the subject matter is ripe for investigation, the film isn't quite up to the challenge.","Drama, Mystery & Suspense"
Amazing Grace,Amazing Grace thoughtfully explores the issue of slavery without sermonizing or losing sight of the fact that modern audiences still need to connect with relatable characters no matter how important the subject matter.,"Drama, Mystery & Suspense"
Amazing Grace,"While there is plenty to hold our interest in William Wilberforce's noble battle to abolish slavery in 18th Century Britain, as a film, Amazing Grace is overzealous and gets bogged down by details","Drama, Mystery & Suspense"
Amazing Grace,"Impressively directed, politically relevant and occasionally inspirational, this is an enjoyable, engaging drama with strong performances from its talented cast.","Drama, Mystery & Suspense"
Amazing Grace,A very decent contribution to the present bicentennial celebrations of the parliamentary bill that outlawed the slave trade in the British empire.,"Drama, Mystery & Suspense"
Amazing Grace,"Apted's unexpected crowd-pleaser is inspirational, but also surprisingly entertaining.","Drama, Mystery & Suspense"
Amazing Grace,It's neither amazing nor graceful.,"Drama, Mystery & Suspense"
Amazing Grace,"A fascinating story, a great cast, but average in its presentation.","Drama, Mystery & Suspense"
Amazing Grace,"Skilfully written and directed, the film is an involving drama, even if it's overly worthy and sentimental.","Drama, Mystery & Suspense"
Amazing Grace,"A decent cast under Michael Apted's direction does its best, but it's dull, naive and dramatically inert.","Drama, Mystery & Suspense"
Amazing Grace,"A good -- and important -- story, not always well told.","Drama, Mystery & Suspense"
Amazing Grace,"As a period piece, it's remarkably detailed, smartly written, and likably acted.","Drama, Mystery & Suspense"
Amazing Grace,Who'd have thought that the most compelling and thoughtful film to be presented during Black History Month would be a formal British import set in 18th century England with men running around in wigs?,"Drama, Mystery & Suspense"
Amazing Grace,"There's a lot of good intentions behind Amazing Grace, but the movie's a bore, swirling into the minutia of antiquated British law.","Drama, Mystery & Suspense"
Amazing Grace,"I'm not sure what was a bigger problem for me, though--that the story jumped around so much, or that the tone did, too.","Drama, Mystery & Suspense"
Amazing Grace,"Amazing Grace proves to be an invaluable history lesson, but a rather boring film.","Drama, Mystery & Suspense"
Amazing Grace,Earnest drama about fervent English abolitionist.,"Drama, Mystery & Suspense"
Amazing Grace,"In a year that offers the occasion for a deeper and richer look at British slavery and abolition, it is a pity that artists of the caliber of Michael Apted and Steven Knight lent their talents to a tamely traditional and misleading film.","Drama, Mystery & Suspense"
Amazing Grace,"Alas, the subject matter is far more interesting than the execution... It's a film bogged down with staid dialogue that reeks of horse manure.","Drama, Mystery & Suspense"
Amazing Grace,"Amazing Grace fails to explain the different social interests lined up against slavery, for many of whom, manufacturers and others, the question was hardly a moral one.","Drama, Mystery & Suspense"
The Silence,Eloquent direction lifts this beyond a genre whodunit.,"Action & Adventure, Drama, Mystery & Suspense, Television"
The Silence,"Nice, but nothing remarkable.","Action & Adventure, Drama, Mystery & Suspense, Television"
The Silence,"Stylish, sexy and deeply emotionally resonant.","Action & Adventure, Drama, Mystery & Suspense, Television"
The Silence,"Given that underwhelming police thriller The Silence is technically a made-for-TV movie, it might not be counted against helmer Cate Shortland as yet another example of the dreaded disappointing sophomore follow-up.","Action & Adventure, Drama, Mystery & Suspense, Television"
The Silence,...an egregiously slow-paced piece of work that works neither as a character study nor as a police procedural...,"Action & Adventure, Drama, Mystery & Suspense, Television"
The Silence,"If it's scruff we're after, then production designer Melinda Doring obliges with compellingly old-fashioned interiors, occupied by gnarled narks and retirees.","Action & Adventure, Drama, Mystery & Suspense, Television"
Cocaine Cowboys,Informative documentary filmmaking that belongs as much on library shelves and agency case files as in your local theatre.,Documentary
Cocaine Cowboys,"Cocaine Cowboys' in-the-moment kicks are, after the lights come up, apt to leave one with something of an ashamed and remorseful hangover.",Documentary
Cocaine Cowboys,"Sure, the bombast is extreme, and, yes, it spends more time on tall tales than impact reports, but this vigorous, energetic doc captures the allure of a business that has never thrived on subtlety.",Documentary
Cocaine Cowboys,"The story is fascinating, if a little overlong, and makes you want to see a high-profile, big-name Griselda Blanco movie happen, like, tomorrow.",Documentary
Cocaine Cowboys,"A rogues gallery of flamboyant gangsters paint an anecdote-rich portrait of the drug trade, while a steady stream of cops, coroners and crime reporters furnish social commentary.",Documentary
Cocaine Cowboys,"An exhaustive, exciting and ultimately exhausting history.",Documentary
Cocaine Cowboys,"Set during the cocaine wars of the late '70s and early '80s, this documentary is out to reveal how Miami vice really worked.",Documentary
Cocaine Cowboys,"What was needed was the Frontline approach; what is provided, sadly, is Brian de Palma Lite.",Documentary
Cocaine Cowboys,"A slick look at the cocaine trade of the 70s/80s that made Miami the home of more homicides per capita, and more banks per square mile, than any other city in America.",Documentary
Cocaine Cowboys,"An exhilarating documentary that details the chaos, glamour and greed of the drug industry in Miami during the 1970s and '80s.",Documentary
Cocaine Cowboys,"Cocaine cash financed Miami's renaissance, but the film never downplays the human cost at which that urban renewal was purchased.",Documentary
Cocaine Cowboys,"While it's a bit haphazardly organized and offers only a cursory analysis of the drug war's impact on the city, Billy Corben's second documentary is ultimately as compelling as any pulp yarn.",Documentary
Cocaine Cowboys,"Parts of Cocaine Cowboys manage the impossible -- making cocaine boring. But the film doesn't shy away from presenting horrific images: We see blood-streaked walls, bullet-perforated bodies and Katie Couric's haircut circa 1981.",Documentary
Cocaine Cowboys,"If The Godfather movies were based on real gangsters and some of them were still around to talk about the good old days, they might be as fascinating as the characters in Billy Corben's documentary about the cocaine import business in 1970s Miami.",Documentary
Cocaine Cowboys,"An exercise in blood-soaked nostalgia, a look back at an era (the late 1970s and early 1980s) when Miami was a bad and dangerous place to live.",Documentary
Cocaine Cowboys,Bullets fly and dead bodies drop like whacked weeds in this startling documentary about the bad old days of the Miami drug trade.,Documentary
Cocaine Cowboys,One worrisome aspect here is the absence of any condemnation of self or substance on the part of the three principal participant-interviewees.,Documentary
Cocaine Cowboys,"Cocaine Cowboys is kinetic and absorbing, the documentary equivalent of GoodFellas.",Documentary
Cocaine Cowboys,Fans of Scarface and even Goodfellas will definitely get their thrills.,Documentary
Cocaine Cowboys,As sensational as Scarface and a lot livelier than that Miami Vice movie.,Documentary
Cocaine Cowboys,A hyperventilating account of the blood-drenched Miami drug culture in the 1970s and 80s.,Documentary
Cocaine Cowboys,The only thing more boring than listening to someone on drugs may be listening to someone brag about how many drugs he used to sell.,Documentary
Cocaine Cowboys,"Cocaine Cowboys is gleefully manipulative -- which is meant as a compliment. Edited for maximum impact, it packs the furious momentum and dramatic punch of a riveting feature film.",Documentary
Cocaine Cowboys,"While the filmmakers clearly got a contact high from hearing all these war stories, most civilians will find a little of this goes a long way.",Documentary
Cocaine Cowboys,"Through its use of archival news footage and contemporary interviews, Cocaine Cowboys proves to be an intoxicating exploration of Miami, the '80s cocaine trade and those who saw it all happen.",Documentary
Cocaine Cowboys,"Cocaine Cowboys' pulpy entertainment value merely lures us into a grim, kaleidoscopic look at how one city was both destroyed and, ironically, eventually saved by some of the worst human beings to walk the Earth.",Documentary
Cocaine Cowboys,It's a remarkable immersion in a world turned morally inside out.,Documentary
Cocaine Cowboys,"Aiming for encyclopedic coverage of the drug epidemic and its effect on the city, Corben packs much too much into one movie.",Documentary
Cocaine Cowboys,"At half the length it would have been twice as good, but nevertheless it stokes a nostalgia some may have for a magic period in Miami history when it was ever so briefly the American Casablanca.",Documentary
Cocaine Cowboys,"After beginning at a healthy clip, the film becomes mired in endless remembrances of debaucheries past and Miami's descent into lawlessness.",Documentary
Cocaine Cowboys,"This is an ugly film, but with an undeniable allure.",Documentary
Cocaine Cowboys,"It's watchable, but like gorging on every rotten issue of the old Confidential magazine.",Documentary
Cocaine Cowboys,Forget Scarface and Miami Vice. Cocaine Cowboys is the real deal -- a down-and-dirty look at the high living and illegal drugs that dominated south Florida in the 1980s.,Documentary
Cocaine Cowboys,This documentary on Miami's lethal '80s cocaine scene is cut fast.,Documentary
Cocaine Cowboys,"The Jan Hammer music on the soundtrack works overtime to assure us that Cocaine Cowboys is the real, nastier version of Miami Vice",Documentary
Cocaine Cowboys,Cocaine Cowboys is a fascinating look at a time when Miami was so flush with cash from cocaine deals that it was completely buffered from a nationwide recession.,Documentary
Cocaine Cowboys,"There's so much compelling material here, all of it salacious and dangerous and so enjoyable that you might just feel a little guilty afterward.",Documentary
Cocaine Cowboys,Rich in detail and fascinating characters.,Documentary
Cocaine Cowboys,"Fast-paced and fascinating, but a little too frenetic for its own good.",Documentary
Cocaine Cowboys,"It's the sort of glamour-meets-violence drugs-crime story on which lads' mags thrive: unqualified, over-reverent and hysterical.",Documentary
Cocaine Cowboys,"Grisly crime scene snaps accompany the story, which makes Miami Vice look like a tea party and Florida like hell on earth.",Documentary
Cocaine Cowboys,The haystacks of cash and coke are laughably insane - as is the head-count: thousands of people were gunned to death. This is the only state in the world where Scarface might raise a smile.,Documentary
Cocaine Cowboys,"At nearly two hours, Cocaine Cowboys (appropriately) doesn't know when to stop talking, but as a chronicle of a demented epoch, it's both entertaining and just about definitive.",Documentary
Cocaine Cowboys,"Without narration, the doc has scant moral compass, its very title celebrating the machine gun-wielding mercenaries involved.",Documentary
Cocaine Cowboys,Too often the film crosses the line between recording his subjects' illegal activities and aggrandising them.,Documentary
Cocaine Cowboys,"With a nearly two-hour running time that includes its share of blowhards, repetition, and cheesy attempts to heighten drama, Cocaine Cowboys brings to mind an unfortunate comparison: Miami Vice. The movie.",Documentary
Cocaine Cowboys,Documentarian Billy Corben's revealing film exposes the methods and players in South Florida's drug trade that literally built the city of Miami that we know today with billions of dollars in blood cash.,Documentary
Cocaine Cowboys,Ropey graphics and sub-Scarface synth music simply add to the feeling that you're getting a low budget experience.,Documentary
Cocaine Cowboys,A documentary examining the Miami drug wars of the early 1980s in exhaustive - and occasionally nauseating - detail.,Documentary
Gone,"In the end, the script lets the film down with its obvious twists, its naggingly illogical narrative and a general pointlessness.","Horror, Mystery & Suspense"
Gone,"A final reel of arterial spray splatter empties itself in record time and when Gone finally gets going, it's gone too soon.","Horror, Mystery & Suspense"
Gone,"You may be able to work out where it's going, but it's an enjoyable ride nonetheless.","Horror, Mystery & Suspense"
Gone,"You will be kept waiting for the twist that never comes in Ringan Ledwidge's derivative psycho-thriller, whose by-the-numbers plotting is as inevitable as roadkill.","Horror, Mystery & Suspense"
Gone,If only it had taken the characters' lead and strayed further from the beaten track...,"Horror, Mystery & Suspense"
Gone,Gone but not forgotten.,"Horror, Mystery & Suspense"
Gone,A potentially menacing first half is let down by a few cliches in the home stretch.,"Horror, Mystery & Suspense"
Gone,First-time director Ringan Ledwidge conjures up an effectively creepy mood to accompany three young backpackers on an ill-fated road trip across the Aussie desert.,"Horror, Mystery & Suspense"
Gone,"Solid direction and well shot visuals cannot overcome the inherent problems from the mixed performances, thin script, off-putting characterizations, and languished pacing","Horror, Mystery & Suspense"
Gone,"Debut feature for tv commercials director Ringan Ledwidge shows he has an innate sense of cinema, and handles the genre well and the outback looks gritty but great","Horror, Mystery & Suspense"
Gone,...suffers from an egregiously laid-back pace that ultimately negates its few positive attributes...,"Horror, Mystery & Suspense"
The Situation,[The] film is undeniably topical but the lack of emotional investment in its characters renders it more intelligent than engaging.,"Drama, Mystery & Suspense"
The Situation,"Had traces of human feeling, but [it's] mostly didactic.","Drama, Mystery & Suspense"
The Situation,"Having served my duty by pointing out the main failures of the film, it's equally obligatory to say that by film's end you have a better understanding of the opposing interests that are deconstructing Iraq than media coverage conveys.","Drama, Mystery & Suspense"
The Situation,"Part war drama, part political thriller, part romance -- and wholly uninvolving.","Drama, Mystery & Suspense"
The Situation,"Though timely and relevant, Haas' war film, centering on American journalist (Connie Nielsen) investigating the death of a community figure, is a series of misfires (particularly the script) and blown opportunities","Drama, Mystery & Suspense"
The Situation,Tackles its topical subject with lurching focus and plenty of from-the-mouths-of-mouthpieces didacticism.,"Drama, Mystery & Suspense"
The Situation,... an inevitably dated contemplation of the complexities of the American occupation of Iraq ...,"Drama, Mystery & Suspense"
The Situation,"Using handheld cameras throughout, 'The Situation' draws the eye down into the human pieces that will one day make up history-book summaries.","Drama, Mystery & Suspense"
The Situation,"The Situation is, to put it kindly, a spotty piece of work.","Drama, Mystery & Suspense"
The Situation,Awkward and half-digested.,"Drama, Mystery & Suspense"
The Situation,"Philip Haas's deftly paced, well-written, and brilliantly infuriating Iraq War thriller is not only the strongest of recent geopolitical hotspot flicks but one that has been designed for maximal agitation.","Drama, Mystery & Suspense"
The Situation,"An overstuffed, unengaging drama.","Drama, Mystery & Suspense"
The Situation,"Haas here imagines Iraq as the sun-bleached setting for an especially bleak film noir, in which love is treacherous, good intentions lead you-know-where and the line between good and evil is always shifting.","Drama, Mystery & Suspense"
The Situation,Audiences expecting this film to wring any kind of order from the ongoing chaos may find that The Situation merely reflects this 'situation's' rat's-nest confusion and seeming hopelessness.,"Drama, Mystery & Suspense"
The Situation,"The situation in The Situation is grimly photogenic, yet persistently opaque.","Drama, Mystery & Suspense"
The Situation,"While not easy to watch, and at times even harder to follow, Haas' film is an important attempt to accurately capture the confusing reality of contemporary Iraq.","Drama, Mystery & Suspense"
The Situation,"The narrative has no direction. There is no central problem to be resolved, no goal to be reached.","Drama, Mystery & Suspense"
The Situation,The gravitas that director Philip Haas and writer Wendell Steavenson would like to bring to bear in this smallish war thriller is simply not an achievable goal.,"Drama, Mystery & Suspense"
The Situation,A powerful story about a frustrated American journalist risking her life to develop sources among Iraqi citizens who themselves are risking their lives to talk to her.,"Drama, Mystery & Suspense"
The Situation,"[The Situation] plays like one long monologue, spread between a dozen characters.","Drama, Mystery & Suspense"
The Situation,"Set in wartime Iraq, The Situation is exploitation cinema of the most narcoleptic kind.","Drama, Mystery & Suspense"
The Situation,"The Situation is by no means a perfect movie, but it does tackle difficult issues and makes clear that there are no easy answers.","Drama, Mystery & Suspense"
The Situation,A beautifully written and realized behind-the-scenes story aiming to make some sense of all the violence and chaos in Iraq today.,"Drama, Mystery & Suspense"
The Situation,"The Situation never fails to be illustrative, like in straight reporting, but at the expense of catharsis.","Drama, Mystery & Suspense"
The Situation,The message is quite clear: We should withdraw our troops and let the Iraqis kill each other off.,"Drama, Mystery & Suspense"
The Situation,The super-accurate reportage may be lost when combined with the war-flick plot. Fact and fiction have different audiences.,"Drama, Mystery & Suspense"
The Situation,"It fails to strike an emotional chord, however, with a meandering narrative and heroes who spout rhetoric like pundits.","Drama, Mystery & Suspense"
The Situation,"The Situation is promoting itself as the first American dramatic feature film to deal with the occupation of Iraq. While that may be true, it turns out not to matter that much.","Drama, Mystery & Suspense"
The Situation,"The film would have made a serviceable drama, perhaps, if [writer] Steavenson and [director] Haas weren't so inured to trite utterances.","Drama, Mystery & Suspense"
The Situation,"As ambitious in scope as it is interpretively timid, The Situation delivers the requisite incendiary climax, but collapses in on itself with daft speeches about the elusiveness of truth in something called 'the fourth dimension of time.'","Drama, Mystery & Suspense"
The Situation,"It's [Wendell Steavenson] first screenplay, and it shows; while not the movie's only problem, the script is a big one, made up as it is primarily of dialogue that isn't just expository, but clunkily explanatory.","Drama, Mystery & Suspense"
The Situation,"His heart is in the right place, and our current situation cries out for a film like this %u2026 like this, but much better made.","Drama, Mystery & Suspense"
The Situation,The Situation does an admirable job of guiding us through an almost hopeless quagmire.,"Drama, Mystery & Suspense"
The Situation,"You want better for this film, but the discomfort it causes is not a matter of it being too soon for the audience, but rather, it seems, for the filmmakers.","Drama, Mystery & Suspense"
The Situation,"Even as it makes a mucky melodrama out of the war in Iraq, this effect does not seem entirely inappropriate, as it accommodates a U.S. perspective of its own actions.","Drama, Mystery & Suspense"
The Situation,"A gripping briefing on the post-Saddam morass of Iraq. The tactical calculus used by sheiks, insurgents, CIA operatives, soldiers, and civilians is ugly, but it's not inscrutable.","Drama, Mystery & Suspense"
The Situation,"There are a half dozen people in colorful supporting roles all of whom have their own truths. And all of whom are far more interesting, as characters and actors, than [Connie Nielsen].","Drama, Mystery & Suspense"
The Situation,"The Situation' is bound to stir up controversy because of the way Americans are portrayed, and anything that gets people talking and thinking is for the good. It brings the war home, where our soldiers should be.","Drama, Mystery & Suspense"
The Situation,"It's a credit to the material and the basic plot that even as you're groaning over a clunky speech explaining it all, you're completely focused on what the situation in Iraq actually is.","Drama, Mystery & Suspense"
The Situation,"[Haas'] attempt to convey the tangled relations between sheikhs and insurgents, occupiers and civilians is undercut by Wendell Steavenson's mightily overwritten screenplay.","Drama, Mystery & Suspense"
The Situation,"Bringing the chaos down to very human terms redefines the paradigm for thinking about the occupation, and makes this a film that is more than a mere exercise in action/adventure","Drama, Mystery & Suspense"
The Situation,The concept is strong and expertly fleshed out; it's just a pity that Hollywood tropes are allowed to invade.,"Drama, Mystery & Suspense"
The Situation,Beneath the melodrama is an insider's account of the seemingly inconsequential details often edited out of dispatches from the front.,"Drama, Mystery & Suspense"
The Situation,"The essential message in this strongly felt film comes clear: 'It's Iraq.' It used to be bad, but now it's worse. And anyone in his right mind, including Iraqis, wants to get out.","Drama, Mystery & Suspense"
The Situation,"A pretty lousy movie in general, though it's the film's somewhat accusatory Iraq War subject matter that's getting it some attention -- deserved or not -- that makes the whole thing a little distasteful.","Drama, Mystery & Suspense"
The Situation,"I don't think this movie sheds any new light on 'the situation', but it could have, and it's a shame that it didn't.","Drama, Mystery & Suspense"
The Situation,"The film takes place in current day Iraq (although it was primarily filmed in Morocco) and it makes everybody out to be pathetic. And while this is a major problem, it is not even the film's greatest flaw.","Drama, Mystery & Suspense"
Snow Blind,"Snow Blind calls itself a documentary, but it never stops feeling like the in-house channel on a ski-lodge television.","Documentary, Sports & Fitness"
Snow Blind,"Though some of the action cinematography is stunning, and practicing snowboarders will love the sense of camaraderie established, it's not riveting entertainment for the rest of us.","Documentary, Sports & Fitness"
Snow Blind,"It's understandable that Scott wants to highlight snowboarding's diversity, but perhaps a winter-sports documentary shouldn't try to cover the waterfront.","Documentary, Sports & Fitness"
Snow Blind,"Where Snow Blind dazzles is in its generous serving of performance footage: Watching the devoted soar through the air, flipping and spinning with near-balletic skill, takes your breath away.","Documentary, Sports & Fitness"
Snow Blind,"Christopher J. Scott's film chronicling the rise of one of the world's fastest-growing sport is best geared to fans, presenting those of us with merely a casual interest with far too much information and repetitive footage of snowboarders in action.","Documentary, Sports & Fitness"
Four Sheets to the Wind,A film with some wonderfuly oddball comedy while also being a very heart-felt statement about expanding on the person you are and finding your true voice.,"Art House & International, Drama"
Four Sheets to the Wind,An uplifting yarn as a young American Indian ventures from the reservation.,"Art House & International, Drama"
Four Sheets to the Wind,"Harjo's likable Native American fable is very much in the tradition of Smoke Signals, except that the equally sentimental narrative centers on a siblings relationsip rather than father-son medlodrama.","Art House & International, Drama"
Four Sheets to the Wind,"Like its shy hero, Four Sheets to the Wind is so low-key it risks making little impression -- until you realize it (and he) has stealthily won viewer sympathy and affection.","Art House & International, Drama"
Four Sheets to the Wind,"A lovely tale about communication, family, forgiveness, and 'something resembling love,' told through the story of a Native American family in small-town Oklahoma.","Art House & International, Drama"
Four Sheets to the Wind,this is what DVD players are for,"Art House & International, Drama"
The Tiger's Tail,"John Boorman's self-indulgent ""moral fable"" has promise ..., but like the dueling entrepreneurs who populate one strand of the narrative, delivers more sizzle than steak.","Comedy, Drama, Mystery & Suspense"
The Tiger's Tail,"Any potential in Boorman's sinister parable is frittered away with awkward dialogue, shallow characters and failed attempts at comedy. A curiosity at best.","Comedy, Drama, Mystery & Suspense"
The Tiger's Tail,"Despite Boorman's subtle, suggestive direction and a nice central performance from Gleeson, this low-key thriller never quite works.","Comedy, Drama, Mystery & Suspense"
The Tiger's Tail,"John Boorman's tale of doppelgngers in Dublin would like very much to spook us, but keeps tripping over its loose script and bizarre plot lines.","Comedy, Drama, Mystery & Suspense"
